Payne John,1988, Abilene Christian (TX),3,7,0,0.3,245,348,-103,TRUE,0.516944384
Payne John,1989, Abilene Christian (TX),5,5,0,0.5,231,264,-33,TRUE,0.513555507
Payne John,1990, Abilene Christian (TX),1,9,0,0.1,133,322,-189,TRUE,0.430844406
Peacock Ronnie,1991, Abilene Christian (TX),1,9,0,0.1,73,259,-186,TRUE,0.364675525
Peacock Ronnie,1992, Abilene Christian (TX),3,6,0,0.33333,117,314,-197,TRUE,0.35840642
Strader Dr. Bob,1993, Abilene Christian (TX),7,3,0,0.7,297,195,102,TRUE,0.426725136
Strader Dr. Bob,1994, Abilene Christian (TX),3,7,0,0.3,207,300,-93,TRUE,0.401380109
Strader Dr. Bob,1995, Abilene Christian (TX),4,7,0,0.36364,177,272,-95,TRUE,0.393832087
Kiser Jack,1996, Abilene Christian (TX),6,4,0,0.6,161,172,-11,TRUE,0.43506567
Kiser Jack,1997, Abilene Christian (TX),7,4,0,0.63636,204,225,-21,TRUE,0.475324536
Kiser Jack,1998, Abilene Christian (TX),5,5,0,0.5,235,259,-24,TRUE,0.480259628
Kiser Jack,1999, Abilene Christian (TX),4,6,0,0.4,208,276,-68,TRUE,0.464207703
Gaines Gary,2000, Abilene Christian (TX),1,9,0,0.1,163,243,-80,TRUE,0.391366162
Gaines Gary,2001, Abilene Christian (TX),3,8,0,0.27273,223,409,-186,TRUE,0.36763893
Gaines Gary,2002, Abilene Christian (TX),6,4,0,0.6,234,224,10,TRUE,0.414111144
Gaines Gary,2003, Abilene Christian (TX),6,4,0,0.6,222,190,32,TRUE,0.451288915
Gaines Gary,2004, Abilene Christian (TX),5,5,0,0.5,222,265,-43,TRUE,0.461031132
Thomsen Chris,2005, Abilene Christian (TX),4,6,0,0.4,253,268,-15,TRUE,0.448824906
Thomsen Chris,2006, Abilene Christian (TX),8,3,0,0.72727,390,243,147,TRUE,0.504513925
Thomsen Chris,2007, Abilene Christian (TX),10,3,0,0.76923,639,390,249,TRUE,0.55745714
Thomsen Chris,2008, Abilene Christian (TX),11,1,0,0.91667,628,275,353,TRUE,0.629299712
Thomsen Chris,2009, Abilene Christian (TX),9,4,0,0.69231,376,256,120,TRUE,0.641901769
Thomsen Chris,2010, Abilene Christian (TX),11,1,0,0.91667,520,258,262,TRUE,0.696855415
Thomsen Chris,2011, Abilene Christian (TX),8,3,0,0.72727,410,324,86,TRUE,0.702938332
Collums Ken,2012, Abilene Christian (TX),7,4,0,0.63636,315,236,79,TRUE,0.689622666
Collums Ken,2013, Abilene Christian (TX),6,5,0,0.54545,501,282,219,TRUE,0.660788133
"White Clifton ""Red""",1930, Adams St. (CO),0,1,2,0.33333,6,25,-19,FALSE,0.33333
"White Clifton ""Red""",1931, Adams St. (CO),2,1,1,0.625,39,13,26,TRUE,0.391664
"White Clifton ""Red""",1932, Adams St. (CO),0,2,0,0,25,39,-14,TRUE,0.3133312
"White Clifton ""Red""",1933, Adams St. (CO),2,1,0,0.66667,19,24,-5,TRUE,0.38399896
"White Clifton ""Red""",1934, Adams St. (CO),2,4,0,0.33333,31,58,-27,TRUE,0.373865168
"White Clifton ""Red""",1935, Adams St. (CO),1,5,1,0.21429,10,162,-152,TRUE,0.341950134
"White Clifton ""Red""",1936, Adams St. (CO),3,4,0,0.42857,37,101,-64,TRUE,0.359274108
"White Clifton ""Red""",1937, Adams St. (CO),2,2,1,0.5,39,69,-30,TRUE,0.387419286
Canine Henry,1938, Adams St. (CO),1,4,1,0.25,20,92,-72,TRUE,0.359935429
Hopper Vernon,1939, Adams St. (CO),3,2,0,0.6,94,40,54,TRUE,0.407948343
Hopper Vernon,1940, Adams St. (CO),0,8,0,0,18,198,-180,TRUE,0.326358674
Hopper Vernon,1941, Adams St. (CO),1,4,2,0.28571,40,189,-149,TRUE,0.31822894
Hopper Vernon,1942, Adams St. (CO),2,3,0,0.4,70,130,-60,TRUE,0.334583152
Mehring Neal,1946, Adams St. (CO),5,1,0,0.83333,125,53,72,TRUE,0.434332521
Mehring Neal,1947, Adams St. (CO),6,3,0,0.66667,165,149,16,TRUE,0.480800017
"Heiss William C. ""Bill""",1948, Adams St. (CO),6,2,0,0.75,241,93,148,TRUE,0.534640014
"Heiss William C. ""Bill""",1949, Adams St. (CO),5,3,1,0.61111,175,170,5,TRUE,0.549934011
Steffen Orval,1950, Adams St. (CO),2,5,2,0.33333,116,224,-108,TRUE,0.506613209
Steffen Orval,1951, Adams St. (CO),3,6,0,0.33333,130,290,-160,TRUE,0.471956567
"Stimack Michael ""Mike""",1952, Adams St. (CO),3,5,1,0.38889,184,210,-26,TRUE,0.455343254
"Stimack Michael ""Mike""",1953, Adams St. (CO),3,6,0,0.33333,154,175,-21,TRUE,0.430940603
"Stimack Michael ""Mike""",1954, Adams St. (CO),3,6,0,0.33333,135,229,-94,TRUE,0.411418482
"Stimack Michael ""Mike""",1955, Adams St. (CO),6,4,0,0.6,135,178,-43,TRUE,0.449134786
"Stimack Michael ""Mike""",1956, Adams St. (CO),0,8,0,0,76,261,-185,TRUE,0.359307829
Smith Ernie,1957, Adams St. (CO),0,9,1,0.05,125,390,-265,TRUE,0.297446263
Smith Ernie,1958, Adams St. (CO),1,8,0,0.11111,73,220,-147,TRUE,0.26017901
"Mudra Darrell ""Dan""",1959, Adams St. (CO),8,1,0,0.88889,217,111,106,TRUE,0.385921208
"Mudra Darrell ""Dan""",1960, Adams St. (CO),7,0,1,0.9375,233,76,157,TRUE,0.496236967
"Mudra Darrell ""Dan""",1961, Adams St. (CO),8,2,0,0.8,203,119,84,TRUE,0.556989573
"Mudra Darrell ""Dan""",1962, Adams St. (CO),9,1,0,0.9,207,124,83,TRUE,0.625591659
"McKillip Donald ""Don""",1963, Adams St. (CO),6,4,0,0.6,199,111,88,TRUE,0.620473327
"McKillip Donald ""Don""",1964, Adams St. (CO),7,2,0,0.77778,165,122,43,TRUE,0.651934662
"McKillip Donald ""Don""",1965, Adams St. (CO),5,4,0,0.55556,185,161,24,TRUE,0.632659729
"McKillip Donald ""Don""",1966, Adams St. (CO),8,2,0,0.8,232,103,129,TRUE,0.666127783
"McKillip Donald ""Don""",1967, Adams St. (CO),8,1,0,0.88889,305,115,190,TRUE,0.710680227
Carpenter Gene,1968, Adams St. (CO),8,1,0,0.88889,225,115,110,TRUE,0.746322181
"McKillip Donald ""Don""",1969, Adams St. (CO),7,3,0,0.7,216,179,37,TRUE,0.737057745
Harms Ron,1970, Adams St. (CO),4,3,2,0.55556,242,179,63,TRUE,0.700758196
Harms Ron,1971, Adams St. (CO),5,5,0,0.5,202,229,-27,TRUE,0.660606557
Harms Ron,1972, Adams St. (CO),6,3,0,0.66667,216,184,32,TRUE,0.661819245
Harms Ron,1973, Adams St. (CO),6,3,0,0.66667,214,178,36,TRUE,0.662789396
Schade Bill,1974, Adams St. (CO),5,4,0,0.55556,202,117,85,TRUE,0.641343517
Schade Bill,1975, Adams St. (CO),6,3,0,0.66667,241,97,144,TRUE,0.646408814
Schade Bill,1976, Adams St. (CO),3,6,0,0.33333,173,163,10,TRUE,0.583793051
"Paronto James ""Jim""",1977, Adams St. (CO),3,7,0,0.3,167,215,-48,TRUE,0.527034441
"Paronto James ""Jim""",1978, Adams St. (CO),6,4,0,0.6,196,143,53,TRUE,0.541627553
"Paronto James ""Jim""",1979, Adams St. (CO),5,5,0,0.5,198,206,-8,TRUE,0.533302042
"Paronto James ""Jim""",1980, Adams St. (CO),8,3,0,0.72727,252,118,134,TRUE,0.572095634
"Ulrich Richard ""Dick""",1981, Adams St. (CO),3,5,1,0.38889,131,184,-53,TRUE,0.535454507
Swisher Joel,1982, Adams St. (CO),3,4,2,0.44444,199,214,-15,TRUE,0.517251606
Swisher Joel,1983, Adams St. (CO),4,6,0,0.4,171,245,-74,TRUE,0.493801284
Geiser Jeff,1984, Adams St. (CO),6,3,0,0.66667,247,208,39,TRUE,0.528375028
Geiser Jeff,1985, Adams St. (CO),4,5,0,0.44444,253,257,-4,TRUE,0.511588022
Geiser Jeff,1986, Adams St. (CO),2,8,0,0.2,171,296,-125,TRUE,0.449270418
Geiser Jeff,1987, Adams St. (CO),5,6,0,0.45455,323,227,96,TRUE,0.450326334
Geiser Jeff,1988, Adams St. (CO),10,3,1,0.75,401,303,98,TRUE,0.510261067
Geiser Jeff,1989, Adams St. (CO),9,2,0,0.81818,447,189,258,TRUE,0.571844854
Geiser Jeff,1990, Adams St. (CO),5,4,0,0.55556,280,236,44,TRUE,0.568587883
Geiser Jeff,1991, Adams St. (CO),6,4,0,0.6,230,182,48,TRUE,0.574870306
Geiser Jeff,1992, Adams St. (CO),3,7,0,0.3,268,334,-66,TRUE,0.519896245
Geiser Jeff,1993, Adams St. (CO),4,6,0,0.4,178,219,-41,TRUE,0.495916996
Geiser Jeff,1994, Adams St. (CO),3,7,1,0.31818,191,326,-135,TRUE,0.460369597
Geiser Jeff,1995, Adams St. (CO),4,6,0,0.4,313,335,-22,TRUE,0.448295678
Geiser Jeff,1996, Adams St. (CO),4,7,0,0.36364,259,318,-59,TRUE,0.431364542
Elsenrath David,1997, Adams St. (CO),1,10,0,0.09091,152,380,-228,TRUE,0.363273634
Elsenrath David,1998, Adams St. (CO),4,6,0,0.4,322,351,-29,TRUE,0.370618907
Elsenrath David,1999, Adams St. (CO),4,6,0,0.4,248,289,-41,TRUE,0.376495126
McGinn Wayne,2000, Adams St. (CO),3,7,0,0.3,132,315,-183,TRUE,0.3611961
McGinn Wayne,2001, Adams St. (CO),2,9,0,0.18182,216,360,-144,TRUE,0.32532088
McGinn Wayne,2002, Adams St. (CO),5,6,0,0.45455,245,254,-9,TRUE,0.351166704
McGinn Wayne,2003, Adams St. (CO),4,7,0,0.36364,310,312,-2,TRUE,0.353661363
McGinn Wayne,2004, Adams St. (CO),7,4,0,0.63636,225,167,58,TRUE,0.410201091
McGinn Wayne,2005, Adams St. (CO),6,5,0,0.54545,309,282,27,TRUE,0.437250873
McGinn Wayne,2006, Adams St. (CO),6,5,0,0.54545,271,209,62,TRUE,0.458890698
McGinn Wayne,2007, Adams St. (CO),2,9,0,0.18182,186,359,-173,TRUE,0.403476558
Heaton Marty,2008, Adams St. (CO),5,6,0,0.45455,142,273,-131,TRUE,0.413691247
Heaton Marty,2009, Adams St. (CO),5,6,0,0.45455,264,310,-46,TRUE,0.421862997
Heaton Marty,2010, Adams St. (CO),5,6,0,0.45455,233,244,-11,TRUE,0.428400398
Heaton Marty,2011, Adams St. (CO),6,5,0,0.54545,295,220,75,TRUE,0.451810318
Heaton Marty,2012, Adams St. (CO),8,3,0,0.72727,335,196,139,TRUE,0.506902255
Heaton Marty,2013, Adams St. (CO),7,4,0,0.63636,260,275,-15,TRUE,0.532793804
Altenburg William L.,1947, Adelphi (NY),1,4,1,0.25,67,158,-91,FALSE,0.25
Altenburg William L.,1948, Adelphi (NY),2,4,2,0.375,54,96,-42,TRUE,0.275
Altenburg William L.,1949, Adelphi (NY),6,2,0,0.75,230,105,125,TRUE,0.37
Cerny John,1950, Adelphi (NY),5,2,0,0.71429,107,99,8,TRUE,0.438858
Sabasteanski Joe,1953, Adelphi (NY),2,4,0,0.33333,84,114,-30,TRUE,0.4177524
Unknown,1965, Adelphi (NY),4,8,0,0.33333,198,216,-18,TRUE,0.40086792
Rubinetti Roger,1970, Adelphi (NY),2,6,1,0.27778,93,267,-174,TRUE,0.376250336
Rubinetti Roger,1971, Adelphi (NY),1,7,0,0.125,71,226,-155,TRUE,0.326000269
Tarr E.E.,1903, Adrian (MI),5,4,0,0.55556,68,101,-33,FALSE,0.55556
Tarr E.E.,1904, Adrian (MI),2,2,0,0.5,68,57,11,TRUE,0.544448
Huffstrater Coach,1906, Adrian (MI),0,3,1,0.125,0,52,-52,TRUE,0.4605584
Huffstrater Coach,1907, Adrian (MI),0,3,0,0,9,51,-42,TRUE,0.36844672
Huffstrater Coach,1908, Adrian (MI),4,1,1,0.75,73,12,61,TRUE,0.444757376
Huffstrater Coach,1909, Adrian (MI),1,5,0,0.16667,20,94,-74,TRUE,0.389139901
Huffstrater Coach,1910, Adrian (MI),2,3,2,0.42857,94,68,26,TRUE,0.397025921
Leith Tom,1911, Adrian (MI),7,1,0,0.875,115,15,100,TRUE,0.492620737
Leith Tom,1912, Adrian (MI),5,3,0,0.625,136,169,-33,TRUE,0.519096589
Brown Coach (2),1913, Adrian (MI),2,4,0,0.33333,99,162,-63,TRUE,0.481943271
Coombs Frank,1914, Adrian (MI),3,3,0,0.5,25,107,-82,TRUE,0.485554617
Dague W.H.,1915, Adrian (MI),2,5,0,0.28571,43,169,-126,TRUE,0.445585694
Grimm Perry,1916, Adrian (MI),1,0,0,1,12,0,12,TRUE,0.556468555
Grimm Perry,1917, Adrian (MI),0,3,0,0,0,180,-180,TRUE,0.445174844
Orwick Harvey E.,1919, Adrian (MI),4,2,1,0.64286,116,67,49,TRUE,0.484711875
Allman B.M.,1921, Adrian (MI),1,3,0,0.25,8,21,-13,TRUE,0.4377695
Allman B.M.,1922, Adrian (MI),5,1,1,0.78571,129,1,128,TRUE,0.5073576
"Sprankle Dale R. ""Spank""",1923, Adrian (MI),4,4,0,0.5,71,94,-23,TRUE,0.50588608
"Sprankle Dale R. ""Spank""",1924, Adrian (MI),6,1,2,0.77778,151,65,86,TRUE,0.560264864
"Sprankle Dale R. ""Spank""",1925, Adrian (MI),6,3,0,0.66667,84,62,22,TRUE,0.581545891
"Sprankle Dale R. ""Spank""",1926, Adrian (MI),4,4,1,0.5,79,121,-42,TRUE,0.565236713
"Sprankle Dale R. ""Spank""",1927, Adrian (MI),2,5,1,0.3125,32,180,-148,TRUE,0.51468937
"Sprankle Dale R. ""Spank""",1928, Adrian (MI),5,3,0,0.625,124,144,-20,TRUE,0.536751496
"Sprankle Dale R. ""Spank""",1929, Adrian (MI),1,7,1,0.16667,57,243,-186,TRUE,0.462735197
"Sprankle Dale R. ""Spank""",1930, Adrian (MI),5,4,0,0.55556,117,198,-81,TRUE,0.481300158
"Sprankle Dale R. ""Spank""",1931, Adrian (MI),5,4,0,0.55556,186,117,69,TRUE,0.496152126
"Sprankle Dale R. ""Spank""",1932, Adrian (MI),2,6,1,0.27778,33,276,-243,TRUE,0.452477701
"Sprankle Dale R. ""Spank""",1933, Adrian (MI),5,3,1,0.61111,138,77,61,TRUE,0.484204161
"Sprankle Dale R. ""Spank""",1934, Adrian (MI),3,5,1,0.38889,75,172,-97,TRUE,0.465141329
"Sprankle Dale R. ""Spank""",1935, Adrian (MI),7,3,0,0.7,176,120,56,TRUE,0.512113063
Ballenger Frank,1936, Adrian (MI),3,7,0,0.3,56,121,-65,TRUE,0.46969045
Ballenger Frank,1937, Adrian (MI),1,7,0,0.125,12,153,-141,TRUE,0.40075236
Oliphant Harve A.,1938, Adrian (MI),0,7,1,0.0625,13,219,-206,TRUE,0.333101888
Oliphant Harve A.,1939, Adrian (MI),2,6,0,0.25,47,217,-170,TRUE,0.316481511
Oliphant Harve A.,1940, Adrian (MI),1,7,0,0.125,19,119,-100,TRUE,0.278185208
Oliphant Harve A.,1941, Adrian (MI),2,6,0,0.25,21,141,-120,TRUE,0.272548167
Abbott Lyman E.,1946, Adrian (MI),0,8,0,0,12,159,-147,TRUE,0.218038533
Abbott Lyman E.,1947, Adrian (MI),3,5,0,0.375,108,130,-22,TRUE,0.249430827
Abbott Lyman E.,1948, Adrian (MI),5,4,0,0.55556,147,136,11,TRUE,0.310656661
Abbott Lyman E.,1949, Adrian (MI),4,3,1,0.5625,173,122,51,TRUE,0.361025329
Darnton John,1950, Adrian (MI),2,6,0,0.25,77,195,-118,TRUE,0.338820263
"Boyett Theodore ""Ted""",1951, Adrian (MI),0,6,0,0,26,186,-160,TRUE,0.271056211
"Boyett Theodore ""Ted""",1952, Adrian (MI),3,5,1,0.38889,85,197,-112,TRUE,0.294622968
Fortunato Joe,1953, Adrian (MI),2,5,1,0.3125,96,125,-29,TRUE,0.298198375
Fortunato Joe,1954, Adrian (MI),2,7,0,0.22222,116,146,-30,TRUE,0.2830027
Fortunato Joe,1955, Adrian (MI),4,5,0,0.44444,139,186,-47,TRUE,0.31529016
Gillis Robert,1956, Adrian (MI),3,5,0,0.375,127,194,-67,TRUE,0.327232128
Gillis Robert,1957, Adrian (MI),3,5,0,0.375,111,141,-30,TRUE,0.336785702
Gillis Robert,1958, Adrian (MI),3,5,0,0.375,74,166,-92,TRUE,0.344428562
Leggett Les,1959, Adrian (MI),2,6,0,0.25,50,184,-134,TRUE,0.325542849
Leggett Les,1960, Adrian (MI),5,2,1,0.6875,62,127,-65,TRUE,0.39793428
Leggett Les,1961, Adrian (MI),2,6,0,0.25,71,136,-65,TRUE,0.368347424
Marvin Charles,1962, Adrian (MI),3,4,0,0.42857,91,153,-62,TRUE,0.380391939
Marvin Charles,1963, Adrian (MI),4,4,0,0.5,135,130,5,TRUE,0.404313551
Marvin Charles,1964, Adrian (MI),2,6,0,0.25,57,140,-83,TRUE,0.373450841
Marvin Charles,1965, Adrian (MI),1,7,0,0.125,57,141,-84,TRUE,0.323760673
Marvin Charles,1966, Adrian (MI),3,5,0,0.375,63,178,-115,TRUE,0.334008538
Marvin Charles,1967, Adrian (MI),1,7,0,0.125,35,195,-160,TRUE,0.292206831
"Davis William C. ""Bill""",1968, Adrian (MI),1,7,0,0.125,91,257,-166,TRUE,0.258765464
"Davis William C. ""Bill""",1969, Adrian (MI),3,6,0,0.33333,149,253,-104,TRUE,0.273678372
"Davis William C. ""Bill""",1970, Adrian (MI),6,3,0,0.66667,184,184,0,TRUE,0.352276697
"Davis William C. ""Bill""",1971, Adrian (MI),5,4,0,0.55556,153,114,39,TRUE,0.392933358
"Davis William C. ""Bill""",1972, Adrian (MI),5,4,0,0.55556,115,96,19,TRUE,0.425458686
"Davis William C. ""Bill""",1973, Adrian (MI),1,8,0,0.11111,52,215,-163,TRUE,0.362588949
Heckert Tom,1974, Adrian (MI),2,7,0,0.22222,74,184,-110,TRUE,0.334515159
Heckert Tom,1975, Adrian (MI),4,5,0,0.44444,99,147,-48,TRUE,0.356500127
Heckert Tom,1976, Adrian (MI),3,6,0,0.33333,178,166,12,TRUE,0.351866102
Heckert Tom,1977, Adrian (MI),4,4,1,0.5,150,168,-18,TRUE,0.381492882
Heckert Tom,1978, Adrian (MI),6,3,0,0.66667,106,72,34,TRUE,0.438528305
Heckert Tom,1979, Adrian (MI),6,2,1,0.72222,138,70,68,TRUE,0.495266644
Heckert Tom,1980, Adrian (MI),9,0,0,1,289,81,208,TRUE,0.596213315
Heckert Tom,1981, Adrian (MI),8,1,0,0.88889,250,56,194,TRUE,0.654748652
Labadie Ron,1982, Adrian (MI),7,2,0,0.77778,273,154,119,TRUE,0.679354922
Labadie Ron,1983, Adrian (MI),8,2,0,0.8,205,118,87,TRUE,0.703483937
Labadie Ron,1984, Adrian (MI),5,4,0,0.55556,270,181,89,TRUE,0.67389915
Labadie Ron,1985, Adrian (MI),6,3,0,0.66667,319,87,232,TRUE,0.67245332
Labadie Ron,1986, Adrian (MI),8,1,0,0.88889,269,139,130,TRUE,0.715740656
Labadie Ron,1987, Adrian (MI),7,2,0,0.77778,266,161,105,TRUE,0.728148525
Labadie Ron,1988, Adrian (MI),7,3,0,0.7,236,158,78,TRUE,0.72251882
Labadie Ron,1989, Adrian (MI),5,4,0,0.55556,167,136,31,TRUE,0.689127056
Lyall Jim,1990, Adrian (MI),4,4,1,0.5,146,117,29,TRUE,0.651301645
Lyall Jim,1991, Adrian (MI),4,5,0,0.44444,104,142,-38,TRUE,0.609929316
Lyall Jim,1992, Adrian (MI),2,7,0,0.22222,160,176,-16,TRUE,0.532387453
Lyall Jim,1993, Adrian (MI),2,7,0,0.22222,137,214,-77,TRUE,0.470353962
Lyall Jim,1994, Adrian (MI),3,6,0,0.33333,135,223,-88,TRUE,0.44294917
Lyall Jim,1995, Adrian (MI),6,3,0,0.66667,189,191,-2,TRUE,0.487693336
Lyall Jim,1996, Adrian (MI),3,6,0,0.33333,152,191,-39,TRUE,0.456820669
Lyall Jim,1997, Adrian (MI),8,1,0,0.88889,221,126,95,TRUE,0.543234535
Lyall Jim,1998, Adrian (MI),5,4,0,0.55556,178,172,6,TRUE,0.545699628
Lyall Jim,1999, Adrian (MI),2,7,0,0.22222,180,292,-112,TRUE,0.481003702
Lyall Jim,2000, Adrian (MI),2,8,0,0.2,100,283,-183,TRUE,0.424802962
Lyall Jim,2001, Adrian (MI),2,8,0,0.2,171,286,-115,TRUE,0.379842369
Lyall Jim,2002, Adrian (MI),6,4,0,0.6,264,240,24,TRUE,0.423873896
Lyall Jim,2003, Adrian (MI),8,2,0,0.8,319,240,79,TRUE,0.499099116
Lyall Jim,2004, Adrian (MI),6,4,0,0.6,211,138,73,TRUE,0.519279293
Lyall Jim,2005, Adrian (MI),8,2,0,0.8,359,185,174,TRUE,0.575423435
Lyall Jim,2006, Adrian (MI),5,5,0,0.5,240,192,48,TRUE,0.560338748
